source,slug,status,severity,score,summary,issues
static,alarm-habit,,Pass,90,cards=14; paragraphs=16; faq=true,
database,daily-bag-lightening-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-calendar-review-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,daily-closet-hanger-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-delivery-unpack-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-door-lock-check-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,daily-fridge-reset-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-home-lighting-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,daily-house-chore-order-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-laundry-sort-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,daily-morning-water-wave4,draft,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,daily-night-charging-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,daily-receipt-box-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,daily-shoe-shelf-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,daily-sink-cleanup-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-sleepwear-choice-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,daily-snack-drawer-wave4,draft,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,daily-table-reset-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,daily-umbrella-check-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,digital-ai-question-wave4,draft,Pass,90,results=16/16; avgSummary=172; thinRows=0,
database,digital-app-folder-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,digital-browser-extension-wave4,draft,Pass,90,results=16/16; avgSummary=176; thinRows=0,
database,digital-chat-archive-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,digital-cloud-backup-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,digital-desktop-wallpaper-choice,draft,Pass,90,results=16/16; avgSummary=284; thinRows=0,
database,digital-device-update-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,digital-device-upgrade-timing,draft,Pass,90,results=16/16; avgSummary=293; thinRows=0,
database,digital-digital-calendar-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,digital-email-inbox-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,digital-email-label-rules,draft,Pass,90,results=16/16; avgSummary=293; thinRows=0,
database,digital-file-name-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,digital-map-save-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,digital-memo-tag-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,digital-messenger-muted-chat,draft,Pass,90,results=16/16; avgSummary=290; thinRows=0,
database,digital-notification-badge-wave4,draft,Pass,90,results=16/16; avgSummary=172; thinRows=0,
database,digital-online-profile-update,draft,Pass,90,results=16/16; avgSummary=296; thinRows=0,
database,digital-online-review-wave4,draft,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,digital-password-manager-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,digital-photo-duplicate-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,digital-profile-picture-wave4,draft,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,digital-screen-time-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,digital-search-bookmark-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,digital-shopping-cart-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,digital-video-queue-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,drive-air-freshener-wave6,draft,Pass,90,results=16/16; avgSummary=194; thinRows=0,
database,drive-car-snack-wave6,draft,Pass,90,results=16/16; avgSummary=202; thinRows=0,
database,drive-dashcam-view-wave6,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,drive-dent-fix-wave6,draft,Pass,90,results=16/16; avgSummary=230; thinRows=0,
database,drive-engine-warmup-wave6,draft,Pass,90,results=16/16; avgSummary=211; thinRows=0,
database,drive-fuel-economy-wave6,draft,Pass,90,results=16/16; avgSummary=211; thinRows=0,
database,drive-fuel-fill-wave6,draft,Pass,90,results=16/16; avgSummary=211; thinRows=0,
database,drive-highway-speed-wave6,draft,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,drive-honk-use-wave6,draft,Pass,90,results=16/16; avgSummary=211; thinRows=0,
database,drive-lane-change-wave6,draft,Pass,90,results=16/16; avgSummary=230; thinRows=0,
database,drive-music-drive-wave6,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,drive-nav-trust-wave6,draft,Pass,90,results=16/16; avgSummary=230; thinRows=0,
database,drive-night-drive-wave6,draft,Pass,90,results=16/16; avgSummary=230; thinRows=0,
database,drive-park-style-wave6,draft,Pass,90,results=16/16; avgSummary=202; thinRows=0,
database,drive-passenger-care-wave6,draft,Pass,90,results=16/16; avgSummary=202; thinRows=0,
database,drive-pedestrian-wait-wave6,draft,Pass,90,results=16/16; avgSummary=202; thinRows=0,
database,drive-radio-listen-drive-wave6,draft,Pass,90,results=16/16; avgSummary=194; thinRows=0,
database,drive-repair-timing-wave6,draft,Pass,90,results=16/16; avgSummary=194; thinRows=0,
database,drive-reverse-park-wave6,draft,Pass,90,results=16/16; avgSummary=211; thinRows=0,
database,drive-seatbelt-back-wave6,draft,Pass,90,results=16/16; avgSummary=147; thinRows=0,
database,drive-tire-check-wave6,draft,Pass,90,results=16/16; avgSummary=194; thinRows=0,
database,drive-traffic-jam-wave6,draft,Pass,90,results=16/16; avgSummary=230; thinRows=0,
database,drive-wash-routine-wave6,draft,Pass,90,results=16/16; avgSummary=230; thinRows=0,
database,drive-wiper-replace-wave6,draft,Pass,90,results=16/16; avgSummary=202; thinRows=0,
database,drive-yellow-light-wave6,draft,Pass,90,results=16/16; avgSummary=147; thinRows=0,
database,emotion-alone-reset-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,emotion-anger-cool-wave4,draft,Pass,90,results=16/16; avgSummary=175; thinRows=0,
database,emotion-anger-cooldown-style,draft,Pass,90,results=16/16; avgSummary=286; thinRows=0,
database,emotion-apology-readiness,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,emotion-apology-ready-wave4,draft,Pass,90,results=16/16; avgSummary=175; thinRows=0,
database,emotion-bad-news-processing,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,emotion-comfort-object-choice,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,emotion-comfort-object-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,emotion-compliment-memory-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,emotion-criticism-response-wave4,draft,Pass,90,results=16/16; avgSummary=175; thinRows=0,
database,emotion-decision-anxiety-care,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,emotion-decision-worry-wave4,draft,Pass,90,results=16/16; avgSummary=175; thinRows=0,
database,emotion-embarrassment-recovery,draft,Pass,90,results=16/16; avgSummary=283; thinRows=0,
database,emotion-energy-low-wave4,draft,Pass,90,results=16/16; avgSummary=181; thinRows=0,
database,emotion-good-news-sharing,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,emotion-heart-boundary-wave4,draft,Pass,90,results=16/16; avgSummary=175; thinRows=0,
database,emotion-lonely-evening-plan,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,emotion-memory-box-opening,draft,Pass,90,results=16/16; avgSummary=286; thinRows=0,
database,emotion-memory-box-wave4,draft,Pass,90,results=16/16; avgSummary=175; thinRows=0,
database,emotion-mood-music-choice,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,emotion-mood-note-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,emotion-new-environment-wave4,draft,Pass,90,results=16/16; avgSummary=179; thinRows=0,
database,emotion-nostalgia-response,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,emotion-overthinking-stop,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,emotion-pride-expression,draft,Pass,90,results=16/16; avgSummary=283; thinRows=0,
database,emotion-regret-handle-wave4,draft,Pass,90,results=16/16; avgSummary=176; thinRows=0,
database,emotion-regret-review-style,draft,Pass,90,results=16/16; avgSummary=286; thinRows=0,
database,emotion-sad-day-wave4,draft,Pass,90,results=16/16; avgSummary=180; thinRows=0,
database,emotion-self-talk-wave4,draft,Pass,90,results=16/16; avgSummary=175; thinRows=0,
database,emotion-sleep-thought-wave4,draft,Pass,90,results=16/16; avgSummary=180; thinRows=0,
database,emotion-stress-room-reset,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,emotion-stress-signal-wave4,draft,Pass,90,results=16/16; avgSummary=179; thinRows=0,
database,emotion-thanks-accept-wave4,draft,Pass,90,results=16/16; avgSummary=182; thinRows=0,
database,emotion-thanks-acceptance,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,emotion-worry-note-style,draft,Pass,90,results=16/16; avgSummary=280; thinRows=0,
database,emotion-worry-share-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,hobby-baking-try-wave5,draft,Pass,90,results=16/16; avgSummary=183; thinRows=0,
database,hobby-board-game-wave5,draft,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,hobby-bookshelf-tidy-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,hobby-bookstore-browsing,draft,Pass,90,results=16/16; avgSummary=283; thinRows=0,
database,hobby-camping-prep-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,hobby-card-game-wave5,draft,Pass,90,results=16/16; avgSummary=227; thinRows=0,
database,hobby-class-signup-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,hobby-collection-display,draft,Pass,90,results=16/16; avgSummary=283; thinRows=0,
database,hobby-coloring-set-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,hobby-concert-seat-choice,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,hobby-craft-kit-wave5,draft,Pass,90,results=16/16; avgSummary=183; thinRows=0,
database,hobby-craft-project-start,draft,Pass,90,results=16/16; avgSummary=280; thinRows=0,
database,hobby-creative-block-response,draft,Pass,90,results=16/16; avgSummary=286; thinRows=0,
database,hobby-cycle-ride-wave5,draft,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,hobby-dance-class-wave5,draft,Pass,90,results=16/16; avgSummary=183; thinRows=0,
database,hobby-drawing-reference-choice,draft,Pass,90,results=16/16; avgSummary=295; thinRows=0,
database,hobby-drawing-time-wave5,draft,Pass,90,results=16/16; avgSummary=183; thinRows=0,
database,hobby-embroidery-set-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,hobby-game-difficulty-choice,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,hobby-garden-care-wave5,draft,Pass,90,results=16/16; avgSummary=183; thinRows=0,
database,hobby-hiking-route-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,hobby-hobby-budget-line,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,hobby-hobby-sharing-post,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,hobby-hobby-supply-shopping,draft,Pass,90,results=16/16; avgSummary=286; thinRows=0,
database,hobby-home-cafe-setup,draft,Pass,90,results=16/16; avgSummary=283; thinRows=0,
database,hobby-interior-shift-wave5,draft,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,hobby-karaoke-pick-wave5,draft,Pass,90,results=16/16; avgSummary=183; thinRows=0,
database,hobby-learning-kit-choice,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,hobby-meditation-min-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,hobby-movie-review-note,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,hobby-museum-night-wave5,draft,Pass,90,results=16/16; avgSummary=149; thinRows=0,
database,hobby-music-practice-rhythm,draft,Pass,90,results=16/16; avgSummary=286; thinRows=0,
database,hobby-photo-edit-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,hobby-photo-walk-route,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,hobby-playlist-curation,draft,Pass,90,results=16/16; avgSummary=298; thinRows=0,
database,hobby-poem-read-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,hobby-pottery-class-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,hobby-radio-listen-wave5,draft,Pass,90,results=16/16; avgSummary=183; thinRows=0,
database,hobby-reading-list-priority,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,hobby-solo-hobby-depth,draft,Pass,90,results=16/16; avgSummary=298; thinRows=0,
database,hobby-video-cut-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,hobby-weekend-project-plan,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,hobby-workshop-participation,draft,Pass,90,results=16/16; avgSummary=295; thinRows=0,
database,hobby-writing-start-wave5,draft,Pass,90,results=16/16; avgSummary=183; thinRows=0,
database,hobby-yoga-flow-wave5,draft,Pass,90,results=16/16; avgSummary=210; thinRows=0,
database,learn-break-timer-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,learn-concept-map-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,learn-deadline-study-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,learn-exam-plan-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,learn-flashcard-use-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,learn-group-study-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,learn-learning-goal-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,learn-lecture-speed-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,learn-note-style-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,learn-online-course-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,learn-question-mark-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,learn-reading-highlight-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,learn-resource-save-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,learn-review-cycle-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,learn-skill-practice-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,learn-study-finish-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,learn-study-place-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,learn-study-start-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,learn-teacher-feedback-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,leisure-book-stack-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,leisure-club-fit-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,leisure-concert-prep-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,leisure-craft-start-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,leisure-creative-block-wave4,draft,Pass,90,results=16/16; avgSummary=172; thinRows=0,
database,leisure-diary-deco-wave4,draft,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,leisure-game-mode-wave4,draft,Pass,90,results=16/16; avgSummary=172; thinRows=0,
database,leisure-hobby-budget-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,leisure-home-cafe-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,leisure-learning-kit-wave4,draft,Pass,90,results=16/16; avgSummary=172; thinRows=0,
database,leisure-movie-pick-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,leisure-museum-pace-wave4,draft,Pass,90,results=16/16; avgSummary=172; thinRows=0,
database,leisure-photo-walk-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,leisure-playlist-mood-wave4,draft,Pass,90,results=16/16; avgSummary=176; thinRows=0,
database,leisure-puzzle-style-wave4,draft,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,leisure-recipe-try-wave4,draft,Pass,90,results=16/16; avgSummary=172; thinRows=0,
database,leisure-solo-time-wave4,draft,Pass,90,results=16/16; avgSummary=172; thinRows=0,
database,leisure-travel-video-wave4,draft,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,leisure-walking-route-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,leisure-weekend-plan-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,life-appliance-spot-wave5,draft,Pass,90,results=16/16; avgSummary=150; thinRows=0,
database,life-balcony-use-wave5,draft,Pass,90,results=16/16; avgSummary=152; thinRows=0,
database,life-bin-position-wave5,draft,Pass,90,results=16/16; avgSummary=153; thinRows=0,
database,life-candle-light-wave5,draft,Pass,90,results=16/16; avgSummary=151; thinRows=0,
database,life-container-choice-wave5,draft,Pass,90,results=16/16; avgSummary=154; thinRows=0,
database,life-cup-wash-wave5,draft,Pass,90,results=16/16; avgSummary=157; thinRows=0,
database,life-curtain-open-wave5,draft,Pass,90,results=16/16; avgSummary=153; thinRows=0,
database,life-diffuser-spot-wave5,draft,Pass,90,results=16/16; avgSummary=153; thinRows=0,
